LR,Heads,Embeddings,Block Size,Batch Size,Layers,Size,final_loss,total_training_time,Step 0 Loss,Step 100 Loss,Step 200 Loss,Step 300 Loss,Step 400 Loss,Generated Text
0.0003,8,512,128,32,6,"[4096, 86]",1.7465581893920898,107.88794660568237,4.6229,2.4870,2.3467,2.0573,1.8157,"manet. ""Do tho havincery AnE his had. Beriyah\ntrist the your ench therst, us ghbe habore ter thens.\n"
0.0003,8,512,32,48,2,"[1536, 86]",1.7487834692001343,24.235973596572876,4.5999,2.3757,2.0606,1.9067,1.7981,"the sir, all ankently."" Gratta seep. Dols befter Anayah. El Ro he ple look to the flom.\nA Thak his f"
0.0003,8,512,32,48,4,"[1536, 86]",1.7268203496932983,44.158551931381226,4.6318,2.3586,2.0177,1.8346,1.7160,"DPEACCORDV A PAiSPEAY\nbe reling the."" The celftere.t Le Afters. One Frough the guards, hunty horcen"
0.0003,8,512,32,48,6,"[1536, 86]",1.6857476234436035,65.60373711585999,4.5443,2.3527,2.0016,1.8003,1.6820,"swarrang tenty scould and mokennion forwhat chered\ntell innto the trocklew."" Graatta swided the turn"
0.0003,8,512,64,48,2,"[3072, 86]",1.7383670806884766,37.18698573112488,4.5860,2.4562,2.1393,1.9306,1.7919,"mort they be plaking ehapped waty aso ching be."" movened the had of yillegans,\nwould ars, and wenote"
0.0003,8,512,64,48,4,"[3072, 86]",1.6799238920211792,61.46092677116394,4.6614,2.4259,2.1043,1.8402,1.6905,"""Siefore with?\nChy Can Chief Gratta cleaking for the gestrane and reast\nwo cold host have snict Chie"
0.0003,8,512,64,48,6,"[3072, 86]",1.6333084106445312,93.63440823554993,4.6293,2.4339,2.1067,1.8268,1.6560,to a Hish Polessing the hattain fimanic thalzes hat\ntheir har's.\nThey han you have gate to he his mo
0.0003,8,512,128,48,2,"[6144, 86]",1.791082739830017,59.77889966964722,4.6511,2.4931,2.3425,2.0995,1.8850,pe whoung the not Toth Telabdieng a eve way to tuone campled\nweld hums and nericited trought tazed t
0.0003,8,512,128,48,4,"[6144, 86]",1.6929634809494019,109.74350547790527,4.6134,2.4746,2.2692,1.9779,1.7689,"""Kied, What Gor the remance.""\nThe soaf nong aldieght melining-the tand to haves had\n""Por lan! them b"
0.0003,8,512,128,48,6,"[6144, 86]",1.6164922714233398,150.76418018341064,4.6089,2.4768,2.2964,1.9439,1.7057,"hif guarded wels it for the vagate amon, mucheuw lighed\ntook leg, had? Grattap the was cowasted to t"
0.0003,8,512,32,64,2,"[2048, 86]",1.7033915519714355,30.200907230377197,4.6101,2.3485,2.0167,1.8492,1.7375,"Fish degate they was werphat, has he\ncloBering\noney, has head a cover oris feegratt a them age lolde"
0.0003,8,512,32,64,4,"[2048, 86]",1.6178090572357178,52.1311411857605,4.6647,2.3010,1.9600,1.7842,1.6645,"Soodder comple a minncition both eviled of\nthe veriour you with bet, his knanng one the magaeu?s\nSte"
0.0003,8,512,32,64,6,"[2048, 86]",1.5801517963409424,74.81360459327698,4.6016,2.3241,1.9574,1.7535,1.6199,"smole they to the Tuon\nCoull the Juseame quibes are out hideres some."" Fisht stame\nno muwish. Fame o"
0.0003,8,512,64,64,2,"[4096, 86]",1.7077275514602661,42.83879590034485,4.6704,2.4350,2.0887,1.8738,1.7314,"cimkned to the him talls be the cuckly were cans of\ncame, and and him lookiel two the\notho Re Vavila"
0.0003,8,512,64,64,4,"[4096, 86]",1.5783803462982178,81.11728405952454,4.5677,2.4064,2.0248,1.7753,1.6224,"on habt you turned onciter?""\nYou looked to This bight a leaws your to spedingled\noing endess, that a"
0.0003,8,512,64,64,6,"[4096, 86]",1.5272154808044434,115.12994718551636,4.6583,2.4141,2.0457,1.7567,1.5845,his ensege time. They ware maright to\nthe raw sall their cubs were ried. The tuon waurrisr date goon
0.0003,8,512,128,64,2,"[8192, 86]",1.7795387506484985,67.33649110794067,4.5631,2.4855,2.3177,2.0368,1.8430,"om approost this wern a ours. Miffing itay him up his mayse\nGratta gratta sped, Grattatta, ""Shatta'N"
0.0003,8,512,128,64,4,"[8192, 86]",1.651210069656372,133.10840773582458,4.6527,2.4621,2.2103,1.8968,1.7007,"laked, he pond hiss frace was moment.\nof the sondrobed his head. Now. They poumanif Gratta the le\nbo"
0.0003,8,512,128,64,6,"[8192, 86]",1.5808731317520142,174.65131211280823,4.6164,2.4659,2.2502,1.8786,1.6520,"ovelow men igno frome the centy.""\nAidden was good humans herplannne!"" The hrood\narde, look a vlagoic"
0.0003,12,768,32,32,2,"[1024, 86]",1.7129769325256348,33.48447275161743,4.6136,2.3297,2.0446,1.8790,1.7850,"whas, lertly phad ust pas and would seked awouth his wagauh. Sfor's mulsh\nthe milew of fas inces. ""B"
0.0003,12,768,32,32,4,"[1024, 86]",1.7230277061462402,62.08208608627319,4.5928,2.3541,2.0312,1.8418,1.7413,stiked is have a long tror to pate treats priop op with eminath his with as all betod but ive one\nva
0.0003,12,768,32,32,6,"[1024, 86]",1.7354090213775635,90.80389261245728,4.6138,2.4143,2.0464,1.8437,1.7294,"WHE RES I you maeuw, have\nstraded. Gratta\nsmived hoid, Anayah, what sake some\nthe peystsemer?""\nGratt"
0.0003,12,768,64,32,2,"[2048, 86]",1.695868730545044,42.2618043422699,4.6608,2.4157,2.0743,1.8688,1.7404,"lition, the Taka puchad rist of the mustroYah\nlage to athe hump caund surved.""\nAidded al the bisht t"
0.0003,12,768,64,32,4,"[2048, 86]",1.6291850805282593,81.40724515914917,4.6353,2.4462,2.0714,1.8228,1.6733,"the reep tuons soome. As this were be proctsign for tor camies, any\n• Arphad Elde I heneas bemaughed"
0.0003,12,768,64,32,6,"[2048, 86]",1.6563823223114014,120.6327497959137,4.5511,2.4609,2.1273,1.8396,1.6779,"offived. The the camae barek, the cught would but that\nbick. They counce."" seer Gen-eging to Taka Na"
0.0003,12,768,128,32,2,"[4096, 86]",1.756529688835144,71.30192971229553,4.6465,2.4716,2.2755,1.9902,1.7912,"Ohen wouted aftarierss, ""Chief Gratta just this camp bry\natek? You hard Vor dories. ""Shen yen groves"
0.0003,12,768,128,32,4,"[4096, 86]",1.5787787437438965,133.01360368728638,4.6738,2.4835,2.2695,1.9353,1.7141,"hild Chief Pelarast Anayah staknaid, ""What nat yah low\nho beere are returned some\nicaution thamany i"
0.0003,12,768,128,32,6,"[4096, 86]",1.6505258083343506,173.5488314628601,4.5775,2.4905,2.3295,1.9843,1.7140,"for will and armed. It losebanned oxthe ner guard and the wire\nrobabloy."" Beriyah of the sighe the h"
0.0003,12,768,32,48,2,"[1536, 86]",1.7219740152359009,39.53038215637207,4.5963,2.2718,1.9593,1.8091,1.6935,"W0""\n""Whey back at with to you tuon wan to\na grong abbefile. ""Ch will turd not smellay well eyes hon."
0.0003,12,768,32,48,4,"[1536, 86]",1.652577519416809,71.92375922203064,4.6321,2.2853,1.9401,1.7715,1.6415,"SEAN THR PEAC RASSEATI – BNARM\nspood as and leake threat traughts, the coven any his smiling\naboff T"
0.0003,12,768,32,48,6,"[1536, 86]",1.6483503580093384,105.42744898796082,4.6849,2.3459,1.9435,1.7803,1.6579,"planed to the deapcier, Gratta were's thas? Gratta\nwound is light oar the rempany moves, and\nwith si"
0.0003,12,768,64,48,2,"[3072, 86]",1.602485179901123,55.739463567733765,4.6812,2.3823,1.9911,1.7924,1.6525,hensned. He incely would worrus al hall relseedziter.\nChief Pencesse wit is to a before incermed\ndit
0.0003,12,768,64,48,4,"[3072, 86]",1.6034377813339233,101.7704963684082,4.6680,2.3937,1.9552,1.7216,1.5642,"His do reain. We of\nalme moorn a deat Hight off. ""Toria twas abough, his pof their\nsee hur reaving t"
0.0003,12,768,64,48,6,"[3072, 86]",1.5139788389205933,161.33459329605103,4.6277,2.4279,2.0175,1.7501,1.5741,"Gon!"" Gratta turned and hire nodded eves and\nlow said, ""Sly for you hiff and cordies sque conimblan,"
0.0003,12,768,128,48,2,"[6144, 86]",1.6676875352859497,101.51215934753418,4.5979,2.4527,2.2025,1.8852,1.6950,"Kestion, ""Chief twilf\nothe – Taka the moreatueund fursed, as not moding\ntheir bacom, boing he stod o"
0.0003,12,768,128,48,4,"[6144, 86]",1.5762711763381958,189.7082941532135,4.5624,2.4675,2.2373,1.8509,1.6205,87\nVeembled thave to looked at oin a back of your for beforsive\nonces. He lest ift yenty would with
0.0003,12,768,128,48,6,"[6144, 86]",1.5051202774047852,259.51544284820557,4.5456,2.4795,2.2605,1.8756,1.6187,bowere turned his How glaved stopecather. And Ar\nbeuw was saxighfor! The you recopled upought. Jucco
0.0003,12,768,32,64,2,"[2048, 86]",1.650684118270874,44.65124988555908,4.6099,2.2103,1.9130,1.7502,1.6461,"meaked to chtake! Toridur. ""I was do.\nGratta sulted. Gratta need the gating their chapt waile, and d"
0.0003,12,768,32,64,4,"[2048, 86]",1.5753610134124756,89.9285717010498,4.6726,2.2408,1.8917,1.6937,1.5784,"have as a capprong nor a spraty. Gratta will the spect. Anayah knead the sugh?""\nChief Taka enoughed"
0.0003,12,768,32,64,6,"[2048, 86]",1.5403549671173096,126.19751381874084,4.5888,2.2964,1.9150,1.7231,1.5949,"ut new witersed to the cubbs would jarger to tright bridge,\nanother loudgerened. ""I the gant exbover"
0.0003,12,768,64,64,2,"[4096, 86]",1.567029356956482,72.15795922279358,4.5849,2.3424,1.9456,1.7379,1.6121,"is borses.."" ""I that as and Gratta didn't Gor him.\n""Taka he arood. BiThat of you to no to you."" Grat"
0.0003,12,768,64,64,4,"[4096, 86]",1.5094428062438965,137.02227115631104,4.6061,2.3823,1.9122,1.6697,1.5183,Arna. I wiskerest Gratta much the walked agater fly\nwarriors offainver to the captamb judgled as Gne
0.0003,12,768,64,64,6,"[4096, 86]",1.512678623199463,195.96679520606995,4.6051,2.4172,1.9873,1.6977,1.5195,"their bewn Pyrrans a command, little aht he with the purtoon\nhumas and he maeredrayfainests a desvis"
0.0003,12,768,128,64,2,"[8192, 86]",1.629685640335083,133.30947852134705,4.6362,2.4360,2.1579,1.8333,1.6427,"50 Sto the tuons a Namalsinge hows cep of the onic\nwing the the Torialess my, buthed Aiddel4\nmase Pr"
0.0003,12,768,128,64,4,"[8192, 86]",1.5439088344573975,257.68623447418213,4.6045,2.4569,2.1650,1.7715,1.5509,"timal the Prran to the Ell, shump he as the\nheled cares and the eyesen to they. And way growlet rela"
0.00025,1,64,32,32,2,"[1024, 86]",2.691190242767334,8.467487812042236,4.6248,3.1576,2.9057,2.7481,2.6624,"Ar.""I t sou tdin con\nhguvointooP ""I is-touh t be\nCuTp adg€ula'a.X W\npthecoweD8raB""mt thatr aEW t lan"
0.00025,1,64,32,32,4,"[1024, 86]",2.4918580055236816,13.901904106140137,4.6101,3.0822,2.8183,2.6887,2.6064,"hee A\nmato nous o-d pekel siorm8uwa , t s oso tare d Chalere wanTorole uhuny mielke Thir hikkdothed."
0.00025,1,64,32,32,6,"[1024, 86]",2.51491117477417,19.691477060317993,4.6823,3.0333,2.7575,2.6190,2.5248,"touunt. .Xe Sy ifod Whdeiacumaluemh. ""Twin., ’r neprllavee s aiPonantit ) ovoged guhy r s Wucul hero"
0.00025,1,64,64,32,2,"[2048, 86]",2.6528079509735107,9.092692852020264,4.7108,3.1391,2.8942,2.7413,2.6725,"or,,oke gins pind aigasd ""\n'two t thed foked itold! t widuroledconno nf swhindath t ak\nfud\nof t t ae"
0.00025,1,64,64,32,4,"[2048, 86]",2.630533218383789,14.268554925918579,4.6339,3.0964,2.8160,2.6829,2.6014,"heiy.""X: g I bend : /Yat\ncutor ienKeUeme.\nG wowamherr'n, Pf Heheedat\n""'odled\nCoulat€rataneaf as'DuI"
0.00025,1,64,64,32,6,"[2048, 86]",2.5499815940856934,17.54021143913269,4.6612,3.0541,2.7679,2.6503,2.5792,"btherrok le\nthe tthit thaloa tibttthhe an t age wind,\ncutheinofhed Sitoulil'd ttoudpq wert moo ju ve"
0.00025,1,64,128,32,2,"[4096, 86]",2.6514055728912354,9.176119804382324,4.6220,3.1128,2.8610,2.7440,2.6778,"Afow.""T“d Rad t, t wo srdElarirowat as tous f s sthaf The lyoupm wisust ar hof t m9\nprapiRfitld,\nfe"
0.00025,1,64,128,32,4,"[4096, 86]",2.5671210289001465,13.47082781791687,4.6765,3.0703,2.7999,2.6968,2.6261,Gtys6outhy e mratorop y tamiamhs coun w te A d\nSed se urlord Lande loinsind.\ns h CEedd GNan miod. Pw
0.00025,1,64,128,32,6,"[4096, 86]",2.5353353023529053,18.32315731048584,4.6017,2.9986,2.7556,2.6488,2.5959,at\ngos ssus nan oume\nArfaid s thilof owen. isThed\nCf t bg thilpr “aloverell\nt R bininallatono eide n
0.00025,1,64,32,48,2,"[1536, 86]",2.6253883838653564,9.408031702041626,4.6431,3.1226,2.8366,2.7004,2.6110,"Grasmiey a sa ris fhecatpesioiuchoun\nav. yGouI all orcie t.Vcata9ins.""I\nh, ig va Vcacouy.E""d cu%leif"
0.00025,1,64,32,48,4,"[1536, 86]",2.489433526992798,13.586150169372559,4.6118,3.0732,2.8001,2.6525,2.5510,"rupriI\nphe med.\nbof withThe oner\nGr Thasoude Thes sat t gota""\nJand andenl thatkebt meghad us t o€ he"
0.00025,1,64,32,48,6,"[1536, 86]",2.4008572101593018,17.773364305496216,4.5758,3.0286,2.7505,2.6027,2.5024,"Wtif qunge rreanig th fo:""\nbed way tharinouA– P. shan\ngout on ur to2 C""Vavor thes\nar sasu nt fil we"
0.00025,1,64,64,48,2,"[3072, 86]",2.6220204830169678,10.083344221115112,4.6443,3.1065,2.8547,2.7210,2.6551,"""\nwAGrenda alto pcArf\nYeralitth, thouo Gwice imoo'e T:d bwag\nuan Tthkirat a halI t ma towae “ea2l˜at"
0.00025,1,64,64,48,4,"[3072, 86]",2.595689535140991,15.985618829727173,4.6236,3.0528,2.7925,2.6748,2.5993,"-elthal. moricaced wasnane\nw d tad aviarnhe cos w.""\nE\ngenwointod we\nYoka, nshene\ncurrye\nCht tad hd O"
0.00025,1,64,64,48,6,"[3072, 86]",2.5524253845214844,23.402255058288574,4.6972,2.9868,2.7505,2.6323,2.5670,FBESIwhe s coucraand Vig wie d Grca TEQet xgercas tis wJoveim1 as omee  huss de 1onulerarerd spre sj
0.00025,1,64,128,48,2,"[6144, 86]",2.66821551322937,14.084558010101318,4.6414,3.1077,2.8606,2.7369,2.6720,"wo hWhi athaiabeuneous by cioat s neve bl c w teras, as ll""Zatwrug tomistaoutamhe pVbt hious kis, f"
0.00025,1,64,128,48,4,"[6144, 86]",2.6226229667663574,16.7378408908844,4.6758,3.0479,2.7816,2.6721,2.6115,"ENyUN/wxpa\nd t weut benmor EN8e matheite llo srnd's, id xUp, Thtreifthesawerd\nhad intede Grephant•he"
0.00025,1,64,128,48,6,"[6144, 86]",2.6027286052703857,26.704957962036133,4.6055,3.0143,2.7550,2.6516,2.5881,"wed ya ld pldertninsavef an athed.\nbof eraveriralopird s brrilon w Gfued, ga ane st ""\nle,ae\nAttheut"
0.00025,1,64,32,64,2,"[2048, 86]",2.521669626235962,11.02340292930603,4.6541,3.1341,2.8343,2.7037,2.6050,"bitbokp? Ne okiun wag. wof Ttungerimers ldsto\npeve on, he lleI sh\nd Hod Dthenf""2 Nrsh this hie, thou"
0.00025,1,64,32,64,4,"[2048, 86]",2.41520357131958,14.749964714050293,4.6039,3.0462,2.7608,2.6110,2.4940,"’ana sceran\nttanahind s ht\nutseaf Thowre thitt\ns inAry selmc alleroan.""e drisped the cfilnay botey l"
0.00025,1,64,32,64,6,"[2048, 86]",2.499464511871338,19.53297233581543,4.5809,3.0023,2.7216,2.5936,2.4992,too won dlgbet scoin thar isirZm.lld.\nS Bean rsged. I PETUas ars YArandeasdat fred as ake ins. Hal w
0.00025,1,64,64,64,2,"[4096, 86]",2.66684627532959,11.322718143463135,4.5899,3.1239,2.8623,2.7274,2.6514,"hes fer l. w) 0n; hilisefarilhindcofre, spat thelLerl teche\n""h\nBpaldis d?Pmky an taathe had. wacthis"
0.00025,1,64,64,64,4,"[4096, 86]",2.550394296646118,15.693395853042603,4.6143,3.0595,2.7649,2.6415,2.5702,"Naverouven tt hico tala thandey I ng ceareas kout, huso ro\nt thed\nce worengbathet fonesngavay t tate"
0.00025,1,64,64,64,6,"[4096, 86]",2.5097663402557373,19.899153470993042,4.5518,2.9770,2.7385,2.6194,2.5511,"basheredwst ralcpe bmar.""\nHeromer oroutt d f ote ga sto\nav, aurc,""\nj shand. toshesthiSI Ind ""\nperan"
0.00025,1,64,128,64,2,"[8192, 86]",2.661792039871216,16.98802900314331,4.6354,3.0887,2.8523,2.7283,2.6588,"SEhleln Ton I furhithoug Gnca Tand alJatq€Thareng\ngailll I soufu,EI whe bs\n.I d t:d s anctheopaf t t"
0.00025,1,64,128,64,4,"[8192, 86]",2.583153486251831,19.511214017868042,4.5553,3.0580,2.8044,2.6827,2.6071,"hanged alave as. tha. therores, thed t st acthid P"":he, age phebl ckin t wad tiser s th ave sthat fl"
0.00025,1,64,128,64,6,"[8192, 86]",2.570228099822998,34.45897817611694,4.5455,2.9701,2.7309,2.6255,2.5709,"MyaN ckm. Gy yIuong phra-an fonde ""\nris torloush tey mid.\nhatam aed s hare cure g d. asld a ty,\n""\nwa"
0.00025,2,128,32,32,2,"[1024, 86]",2.3380630016326904,10.902902603149414,4.5915,2.8355,2.6310,2.5036,2.3965,"tut lie nicats wo she t.\nSE ""Yerelat wuthe uld, d with gr poound ang wind is shind. I Prne\n, hispar"
0.00025,2,128,32,32,4,"[1024, 86]",2.2044742107391357,17.96552324295044,4.6986,2.7622,2.5615,2.4096,2.3073,"noundd was weroose akew dhe mof lishe figh sunsllimpe grlomiih seesed anmantes al tere. Boun.""Ancini"
0.00025,2,128,32,32,6,"[1024, 86]",2.244450569152832,24.58428692817688,4.6635,2.7289,2.5371,2.3954,2.2720,"Kandemypend, mre lrantens\ncavefeve woid tefespampe hal\nGrarattacta luon ofgel'cks im fof sondd\n""Bull"
0.00025,2,128,64,32,2,"[2048, 86]",2.4361190795898438,11.05471134185791,4.6374,2.8132,2.6406,2.5458,2.4819,"fllljewyurifh lind, an\nbancy ke cor cono nd curd h fouf hinUs the Thinst med. Pionye Hig sA\nqoofofru"
0.00025,2,128,64,32,4,"[2048, 86]",2.2731995582580566,17.17188024520874,4.6638,2.7519,2.5818,2.4880,2.3978,"u/s 1KY\nKANAived furtiolced at Thic, gin hekeche t\nccer. Thed tmar Elimorumaculdon? se “ th heread s"
0.00025,2,128,64,32,6,"[2048, 86]",2.315876007080078,22.883826971054077,4.5923,2.7233,2.5576,2.4627,2.3783,thes ble see rsovaitidim. 4g. Grattt pusitfeyeus lefour Gry. Pitha nounstat\nwas talsara paertey as t
0.00025,2,128,128,32,2,"[4096, 86]",2.535468101501465,11.558413743972778,4.6084,2.8030,2.6359,2.5602,2.5201,"Ucto yhatha tidcka eythad ine ats.""I w Te\nIfzang slia Shagasand, emithanoutand, mun fro a t an ted y"
0.00025,2,128,128,32,4,"[4096, 86]",2.4548323154449463,18.595703125,4.5853,2.7414,2.6034,2.5302,2.4815,"qhe fllkerthed ar totey t. hele folon fs watue y offes hiw\n"".""Biskerth therre f Crse, s f Gr, The ke"
0.00025,2,128,128,32,6,"[4096, 86]",2.4204821586608887,27.67912983894348,4.6163,2.7189,2.5709,2.5073,2.4612,ty y\ntfo es atkere yoher and thasm a8\ncar fofuo ald a wais flit gisimedowr rtame plyuremsapracas tau
0.00025,2,128,32,48,2,"[1536, 86]",2.3072593212127686,12.302855730056763,4.6061,2.8315,2.6116,2.4624,2.3353,"Aas!AS\n""Kin tha - Per thithe tarat Ca. ""\n""Yeaund. Arpu toker\nching w m 5t arnt hegansy hea pfittouon"
0.00025,2,128,32,48,4,"[1536, 86]",2.222477674484253,18.46362829208374,4.5606,2.7528,2.5254,2.3727,2.2472,"Thoups ufns snaprote bis aungat ont. Nas, ak to, thalabors imigst ernf ter da forraechede niyser rou"
0.00025,2,128,32,48,6,"[1536, 86]",2.218357801437378,24.652561902999878,4.6484,2.6829,2.4844,2.3204,2.2014,sus list sulo than\nthinng\ncouWh his me\nculd fattrolore\nbe the cay\nwhere t wan ttif cled hemamy twend
0.00025,2,128,64,48,2,"[3072, 86]",2.438227653503418,14.159412622451782,4.6221,2.7819,2.6157,2.5253,2.4518,"gopseethe ck his thaior oudd wht Aisthe garielondill tnihey. He maled comaus, Gret bare umin D\ntTHim"
0.00025,2,128,64,48,4,"[3072, 86]",2.2757790088653564,18.673197984695435,4.6320,2.7313,2.5552,2.4593,2.3520,"ecfted, hier ""Y puod lour opnd ga mal ; mie\nbof lie sok\nm iednosthe wid suthte he ken d, red wind wi"
0.00025,2,128,64,48,6,"[3072, 86]",2.2321643829345703,26.343430757522583,4.6078,2.6927,2.5362,2.4344,2.3239,"wlouthe wownge he. Theawe ware. – ses.\nZefuthin\nhereft mard romakny hkn. Arumaeshaway, Gredthe.y htu"
0.00025,2,128,128,48,2,"[6144, 86]",2.5099799633026123,15.009396314620972,4.6086,2.7908,2.6222,2.5548,2.5138,"atede miply, T't hed ozuttthepsen ve hr whaly ifisie shem. Cly\nF ay wand is t, fegedld d lubyoned t"
0.00025,2,128,128,48,4,"[6144, 86]",2.4273874759674072,23.418374061584473,4.6546,2.7426,2.5937,2.5266,2.4797,"ount fof bat bye. Gllamow cfe ratadenged, peatondind l fow\noum.""Red gtnveppatulet ove d ten ha ida l"
0.00025,2,128,128,48,6,"[6144, 86]",2.4105823040008545,32.18096303939819,4.6972,2.7142,2.5638,2.4941,2.4418,"ad feave chy hale ar\ndeath thid ofd ainf yed anand.\nIathicecan e a s owood balftis, yrsede nerearlor"
0.00025,2,128,32,64,2,"[2048, 86]",2.294034481048584,12.944226264953613,4.6628,2.8103,2.5795,2.4207,2.3001,"the to ertt, iWeager ow\nChat iors E~lllan fon cand\nhes\nuanta kend ginipllw fra munot. ""\nhaerandd Yed"
0.00025,2,128,32,64,4,"[2048, 86]",2.2004919052124023,19.697083473205566,4.6344,2.7252,2.5055,2.3487,2.2119,any la direw mibste hlemand oiis riof towiss!4 ws he weng mall waid whus anys. I as is le 2 and sof
0.00025,2,128,32,64,6,"[2048, 86]",2.0993242263793945,25.326791763305664,4.6226,2.6762,2.4763,2.3087,2.1701,he Pight Gracatty.\nCLKAPWond me T hadd foutild talve an\nbe donede tw lakacren spraesot. Thouf turent
0.00025,2,128,64,64,2,"[4096, 86]",2.4253618717193604,12.863182306289673,4.6412,2.7942,2.6133,2.5191,2.4489,"at, bedinta send, oued\nom. Ay of tDa veeay al Zup 5 no ftqwhalle werok mos, whiens wend tho Greres o"
0.00025,2,128,64,64,4,"[4096, 86]",2.301450490951538,19.123067617416382,4.6169,2.7217,2.5439,2.4473,2.3411,"bantkahdeak the, oiy ad walled ve sey, snorer ans astr thiderthe rew uastheve dout ourrpurhrthuthety"
0.00025,2,128,64,64,6,"[4096, 86]",2.199864625930786,25.375312328338623,4.6649,2.6929,2.5327,2.4275,2.2984,om wcithas lere Er bener mon rens\nwaluldin PyAut cedneled hant dopsgilyaired wngher uairid\nt od mf s
0.00025,2,128,128,64,2,"[8192, 86]",2.5137622356414795,18.397141218185425,4.6510,2.7884,2.6157,2.5474,2.5019,"csme,\nUes arongeulelrarpkat hhe t.\nG loy rt prooursis s f Andr blld batanghexndd orhed aest om gh a"
